,location,floor,floors_count,rooms_count,total_meters,price,year_of_construction,living_meters,kitchen_meters,underground,price_meter
6075,Дзержинский,8,9,2.0,53.1,7500000.0,1974,32.5,6.7,Котельники,141242.93785310735
6076,Дзержинский,15,17,2.0,65.5,10699000.0,2017,30.0,14.0,Жулебино,163343.5114503817
6077,Дзержинский,5,13,4.0,152.0,22800000.0,1999,84.1,18.1,Котельники,150000.0
6078,Дзержинский,3,4,2.0,40.8,6650000.0,1961,18.2,6.3,Котельники,162990.19607843139
6079,Дзержинский,6,9,2.0,43.1,5700000.0,,36.35070730640222,6.0,Котельники,132250.58004640372
6080,Дзержинский,3,16,2.0,52.0,8199000.0,2004,30.0,9.0,Котельники,157673.07692307694
6081,Дзержинский,9,21,1.0,57.1,8900000.0,2017,24.2,19.6,Жулебино,155866.90017513133
6082,Дзержинский,3,14,3.0,130.8,19500000.0,2005,68.0,21.9,Котельники,149082.56880733944
6083,Дзержинский,3,13,1.0,49.6,8700000.0,2014,20.0,15.0,Котельники,175403.2258064516
6084,Дзержинский,2,5,2.0,42.0,6650000.0,1961,27.0,6.0,Котельники,158333.33333333334
6085,Дзержинский,3,5,2.0,50.7,7749000.0,1990,26.0,8.0,Котельники,152840.23668639053
6086,Дзержинский,3,9,1.0,33.3,5450000.0,1961,18.6,6.2,Котельники,163663.66366366367
6087,Дзержинский,6,7,3.0,79.4,11139360.0,2023,44.3,12.3,Котельники,140294.2065491184
6088,Дзержинский,6,18,2.0,79.7,12400000.0,2004,38.4,9.8,Котельники,155583.43789209536
6089,Дзержинский,14,14,3.0,74.0,10100000.0,1995,45.0,9.0,Котельники,136486.48648648648
6090,Дзержинский,7,16,1.0,37.7,7550000.0,,18.9,8.4,Котельники,200265.25198938992
6091,Дзержинский,5,18,2.0,69.0,10850000.0,,38.0,9.0,Жулебино,157246.3768115942
6092,Дзержинский,4,18,2.0,100.0,14500000.0,2011,60.0,30.0,Котельники,145000.0
6093,Дзержинский,8,17,1.0,60.0,8500000.0,2017,20.9,19.3,Жулебино,141666.66666666666
6094,Дзержинский,4,9,2.0,53.4,8600000.0,1978,33.2,7.1,Котельники,161048.6891385768
6095,Дзержинский,1,9,3.0,61.3,9000000.0,1970,44.5,6.9,Котельники,146818.9233278956
6096,Дзержинский,8,9,3.0,60.7,9000000.0,1966,44.3,6.7,Котельники,148270.18121911038
6097,Дзержинский,3,13,2.0,51.0,9000000.0,1999,30.0,12.0,Котельники,176470.58823529413
6098,Дзержинский,12,15,,32.0,1690000.0,2005,16.0,8.0,Котельники,52812.5
6099,Дзержинский,9,9,1.0,33.2,6500000.0,1982,17.4,7.4,Котельники,195783.13253012046
6100,Дзержинский,4,15,3.0,99.8,15900000.0,1999,51.8,18.0,Котельники,159318.6372745491
6101,Дзержинский,1,14,2.0,52.3,8300000.0,1981,28.0,8.0,Котельники,158699.8087954111
6102,Дзержинский,12,17,3.0,129.4,16500000.0,2009,68.0,29.8,Котельники,127511.59196290572
6103,Дзержинский,3,9,1.0,33.0,5400000.0,1990,16.8,5.4,Котельники,163636.36363636365
6104,Дзержинский,6,10,1.0,42.7,7500000.0,,19.0,12.0,Котельники,175644.0281030445
6105,Дзержинский,11,14,2.0,52.0,7750000.0,1996,30.0,8.5,Котельники,149038.46153846153
6106,Дзержинский,4,5,2.0,40.0,5650000.0,,26.0,6.0,Котельники,141250.0
6107,Дзержинский,5,15,1.0,60.0,9000000.0,1999,20.1,20.1,Котельники,150000.0
6108,Дзержинский,9,16,1.0,48.0,7000000.0,2004,20.1,13.6,Котельники,145833.33333333334
6109,Дзержинский,3,5,2.0,41.6,7300000.0,1961,26.2,6.5,Котельники,175480.76923076922
6110,Дзержинский,4,19,3.0,101.0,14500000.0,2011,36.35070730640222,50.0,Котельники,143564.35643564357
6111,Дзержинский,6,13,2.0,72.5,10900000.0,,42.8,15.6,Котельники,150344.8275862069
6112,Дзержинский,2,10,3.0,64.0,9200000.0,1991,40.0,7.5,Котельники,143750.0
6113,Дзержинский,11,18,1.0,53.1,8000000.0,2004,20.0,14.0,Котельники,150659.13370998116
6114,Дзержинский,2,3,3.0,78.0,9200000.0,,53.6,8.0,Котельники,117948.71794871795
6115,Дзержинский,3,13,3.0,101.7,16500000.0,2014,59.0,12.0,Котельники,162241.8879056047
6116,Дзержинский,5,17,2.0,72.1,11000000.0,2003,40.0,11.5,Котельники,152565.88072122054
6117,Дзержинский,11,14,3.0,71.3,13500000.0,,40.8,9.0,Котельники,189340.81346423563
6118,Дзержинский,3,9,4.0,62.9,9400000.0,1974,36.35070730640222,6.0,Котельники,149443.56120826709
6119,Дзержинский,1,14,3.0,74.6,11490000.0,,45.2,11.6,Котельники,154021.44772117963
6120,Дзержинский,3,16,2.0,53.9,8999999.0,,27.9,11.0,Котельники,166975.86270871985
6121,Дзержинский,7,9,1.0,34.7,6300000.0,1976,36.35070730640222,7.0,Котельники,181556.19596541786
6122,Дзержинский,11,17,3.0,95.0,17600000.0,2015,48.9,13.6,Котельники,185263.15789473685
6123,Дзержинский,4,9,2.0,44.3,8200000.0,1974,29.2,6.1,Котельники,185101.5801354402
6124,Дзержинский,2,5,2.0,42.6,6250000.0,1965,36.35070730640222,6.1,Котельники,146713.61502347418
6125,Дзержинский,3,9,3.0,62.0,10000000.0,1974,39.0,7.3,Котельники,161290.32258064515
6126,Дзержинский,10,17,3.0,108.4,14900000.0,,57.1,18.2,Котельники,137453.87453874538
6127,Дзержинский,3,3,2.0,54.0,6300000.0,1956,30.0,7.5,Котельники,116666.66666666667
6128,Дзержинский,4,14,3.0,60.0,10700000.0,,48.0,9.0,Котельники,178333.33333333334
6129,Егорьевск,4,9,3.0,54.0,5200000.0,1969,37.0,8.0,Егорьевск,96296.29629629629
6130,Егорьевск,1,5,2.0,42.8,4100000.0,1967,6.0,6.0,Егорьевск,95794.3925233645
6131,Егорьевск,3,9,3.0,65.0,6150000.0,1983,39.0,8.0,Егорьевск,94615.38461538461
6132,Егорьевск,7,9,3.0,72.0,6500000.0,,36.35070730640222,12.128758683969064,Егорьевск,90277.77777777778
6133,Егорьевск,1,5,1.0,32.0,2600000.0,,18.0,6.0,Егорьевск,81250.0
6134,Егорьевск,3,9,2.0,58.0,5650000.0,2008,31.0,14.0,Егорьевск,97413.79310344828
6135,Егорьевск,1,1,1.0,24.0,1300000.0,1959,36.35070730640222,12.128758683969064,Егорьевск,54166.666666666664
6136,Егорьевск,5,5,1.0,32.0,2900000.0,1965,18.0,6.0,Егорьевск,90625.0
6137,Егорьевск,5,5,3.0,66.0,5000000.0,1996,40.0,10.0,Егорьевск,75757.57575757576
6138,Егорьевск,9,9,2.0,53.5,6200000.0,2005,29.0,10.0,Котельники,115887.85046728973
6139,Егорьевск,1,3,3.0,64.0,5300000.0,2015,44.0,10.0,Егорьевск,82812.5
6140,Егорьевск,9,9,3.0,71.8,6300000.0,,42.0,8.0,Егорьевск,87743.73259052925
6141,Егорьевск,1,2,2.0,65.0,2500000.0,1952,35.0,8.0,Егорьевск,38461.53846153846
6142,Егорьевск,5,5,1.0,31.0,2950000.0,,18.0,6.0,Егорьевск,95161.29032258065
6143,Егорьевск,1,5,2.0,46.4,4400000.0,1972,30.0,7.6,Егорьевск,94827.58620689655
6144,Егорьевск,2,2,2.0,41.5,3500000.0,,30.5,6.0,Егорьевск,84337.34939759035
6145,Егорьевск,1,5,2.0,46.0,3400000.0,1970,30.0,6.0,Егорьевск,73913.04347826086
6146,Егорьевск,4,10,2.0,74.0,8100000.0,2010,43.0,14.0,Егорьевск,109459.45945945945
6147,Егорьевск,4,9,2.0,59.4,4250000.0,1982,32.0,8.0,Котельники,71548.82154882155
6148,Егорьевск,4,9,2.0,56.2,5500000.0,2009,30.6,8.0,Егорьевск,97864.76868327401
6149,Егорьевск,5,5,1.0,36.0,3250000.0,1978,18.0,9.0,Егорьевск,90277.77777777778
6150,Егорьевск,9,10,1.0,36.9,4530000.0,2013,14.0,10.5,Егорьевск,122764.22764227643
6151,Егорьевск,3,3,1.0,30.0,3200000.0,2015,16.0,8.0,Егорьевск,106666.66666666667
6152,Егорьевск,1,5,3.0,56.0,4650000.0,1970,42.0,6.0,Егорьевск,83035.71428571429
6153,Егорьевск,7,10,2.0,50.2,5000000.0,1989,32.0,9.0,Егорьевск,99601.593625498
6154,Егорьевск,9,9,2.0,50.5,6299000.0,1984,29.8,7.4,Егорьевск,124732.67326732674
6155,Егорьевск,4,5,2.0,48.0,4500000.0,,30.0,8.0,Егорьевск,93750.0
6156,Егорьевск,5,9,4.0,98.0,8000000.0,1985,57.0,10.0,Егорьевск,81632.6530612245
6157,Егорьевск,1,3,2.0,59.0,5300000.0,,30.0,12.0,Егорьевск,89830.50847457627
6158,Егорьевск,1,5,3.0,69.0,4600000.0,1978,44.0,9.0,Егорьевск,66666.66666666667
6159,Егорьевск,10,12,2.0,52.3,6500000.0,2015,28.8,6.0,Егорьевск,124282.98279158701
6160,Егорьевск,3,3,1.0,41.2,3999000.0,2015,17.7,10.9,Егорьевск,97063.1067961165
6161,Егорьевск,1,2,2.0,36.6,3150000.0,1956,22.0,7.0,Егорьевск,86065.5737704918
6162,Клин,2,5,2.0,43.0,5000000.0,1963,30.0,7.5,Клин,116279.06976744186
6163,Клин,4,6,2.0,44.0,3950000.0,1962,27.0,6.5,Клин,89772.72727272728
6164,Клин,1,3,1.0,31.9,3300000.0,1960,18.5,6.0,Клин,103448.27586206897
6165,Клин,1,5,2.0,42.1,5899999.0,2016,26.0,6.0,Речной вокзал,140142.49406175772
6166,Клин,4,5,2.0,44.0,4400000.0,1968,29.0,6.0,Клин,100000.0
6167,Клин,5,5,3.0,60.7,5400000.0,1978,45.0,8.0,Клин,88962.10873146623
6168,Клин,3,5,3.0,56.5,4500000.0,1969,40.0,6.0,Клин,79646.01769911505
6169,Клин,4,4,5.0,117.9,15210000.0,1957,96.9,16.0,Клин,129007.63358778626
6170,Клин,2,5,2.0,42.0,4995000.0,,36.35070730640222,12.128758683969064,Клин,118928.57142857143
6171,Клин,9,9,4.0,105.5,14500000.0,2016,62.0,13.0,Клин,137440.75829383885
6172,Клин,5,5,2.0,43.9,4199000.0,,27.0,6.0,Клин,95649.2027334852
6173,Клин,4,4,4.0,110.0,12300000.0,1957,57.0,10.0,Клин,111818.18181818182
6174,Клин,3,5,2.0,45.0,5099999.0,1965,36.35070730640222,6.0,Клин,113333.3111111111
6175,Клин,4,9,1.0,32.5,4200000.0,1977,16.0,7.0,Клин,129230.76923076923
6176,Клин,1,4,3.0,89.0,8199000.0,,36.35070730640222,12.128758683969064,Клин,92123.59550561798
6177,Клин,1,5,1.0,31.7,3450000.0,,36.35070730640222,12.128758683969064,Клин,108832.80757097792
6178,Клин,9,16,1.0,31.0,4300000.0,2017,21.0,5.0,Клин,138709.67741935485
6179,Клин,1,4,2.0,50.0,4900000.0,,31.0,10.0,Клин,98000.0
6180,Клин,5,5,2.0,37.5,4150000.0,1969,23.0,12.128758683969064,Клин,110666.66666666667
6181,Клин,2,5,2.0,42.2,4900000.0,1964,27.0,6.0,Клин,116113.74407582938
6182,Клин,6,9,1.0,41.0,4600000.0,2019,16.0,10.0,Клин,112195.12195121951
6183,Клин,3,9,3.0,58.0,6200000.0,Позвоните автору,46.0,6.0,Клин,106896.55172413793
6184,Клин,18,18,3.0,105.0,13000000.0,,65.0,25.0,Клин,123809.52380952382
6185,Клин,4,4,3.0,91.1,8300000.0,,49.0,11.0,Клин,91108.6717892426
6186,Клин,2,2,2.0,41.6,3600000.0,,30.0,6.0,Клин,86538.46153846153
6187,Клин,6,9,1.0,32.2,4600000.0,1979,20.0,6.0,Клин,142857.14285714284
6188,Клин,5,9,1.0,31.9,5200000.0,,15.3,8.0,Клин,163009.40438871473
6189,Клин,2,4,2.0,45.5,5200000.0,,29.9,5.7,Клин,114285.71428571429
6190,Клин,5,9,2.0,52.4,6900000.0,,28.0,9.0,Клин,131679.38931297712
6191,Клин,9,10,1.0,41.7,6700000.0,2005,36.35070730640222,12.0,Клин,160671.4628297362
6192,Клин,4,5,2.0,43.0,4800000.0,,36.35070730640222,12.128758683969064,Клин,111627.90697674418
6193,Клин,3,4,1.0,26.2,3450000.0,2016,16.0,7.0,Клин,131679.38931297712
6194,Клин,4,4,3.0,92.0,6950000.0,,60.0,15.0,Клин,75543.47826086957
6195,Клин,7,9,2.0,46.7,5500000.0,,26.9,6.0,Клин,117773.01927194861
6196,Клин,3,4,2.0,42.0,4500000.0,1964,30.0,6.0,Клин,107142.85714285714
6197,Лобня,8,9,1.0,39.3,6500000.0,1997,13.3,17.4,Лобня,165394.4020356234
6198,Лобня,14,17,3.0,79.8,8150000.0,,48.8,9.4,Лобня,102130.32581453635
6199,Лобня,2,9,3.0,73.6,10700000.0,1994,50.3,7.5,Лобня,145380.4347826087
6200,Лобня,15,17,3.0,84.3,12500000.0,2017,47.0,12.0,Лобня,148279.95255041518
6201,Лобня,17,17,2.0,60.0,7700000.0,2010,32.5,13.0,Лобня,128333.33333333333
6202,Лобня,2,9,4.0,73.6,10700000.0,1994,50.3,7.5,Лобня,145380.4347826087
6203,Лобня,2,16,1.0,36.9,6600000.0,2011,36.35070730640222,9.3,Лобня,178861.7886178862
6204,Лобня,12,17,1.0,38.0,6500000.0,2014,18.0,10.0,Лобня,171052.63157894736
6205,Лобня,4,4,4.0,73.3,9900000.0,1964,50.0,7.5,Лобня,135061.39154160983
6206,Лобня,16,16,1.0,41.0,5950000.0,2006,21.0,12.0,Лобня,145121.9512195122
6207,Лобня,7,19,2.0,60.0,11690000.0,2016,31.0,12.5,Лобня,194833.33333333334
6208,Лобня,1,5,3.0,55.5,8000000.0,1966,37.8,5.4,Лобня,144144.14414414414
6209,Лобня,2,5,2.0,45.0,5990000.0,1967,36.35070730640222,5.2,Лобня,133111.11111111112
6210,Лобня,13,14,1.0,41.0,6300000.0,,18.3,10.8,Лобня,153658.53658536586
6211,Лобня,4,5,2.0,44.3,5550000.0,1971,30.5,6.0,Лобня,125282.1670428894
6212,Лобня,13,17,2.0,80.0,10300000.0,2017,34.0,22.0,Лобня,128750.0
6213,Лобня,4,17,2.0,58.6,8500000.0,,32.0,9.6,Лобня,145051.19453924915
6214,Лобня,12,17,2.0,53.0,8000000.0,2010,30.0,10.0,Лобня,150943.3962264151
6215,Лобня,1,3,4.0,70.3,7500000.0,,36.35070730640222,8.0,Лобня,106685.63300142248
6216,Лобня,13,18,1.0,37.2,5850000.0,2018,16.5,11.9,Лобня,157258.06451612903
6217,Лобня,3,5,2.0,43.8,5800000.0,,28.3,7.0,Лобня,132420.0913242009
6218,Лобня,4,14,1.0,45.9,6900000.0,2008,20.0,15.0,Лобня,150326.7973856209
6219,Лобня,14,17,2.0,54.0,6799995.0,2021,31.0,10.0,Лобня,125925.83333333333
6220,Лобня,25,25,2.0,57.2,11000000.0,2021,30.0,10.0,Лобня,192307.6923076923
6221,Лобня,1,4,2.0,44.0,5200000.0,1975,27.0,6.0,Лобня,118181.81818181818
6222,Лобня,12,18,3.0,89.0,10900000.0,2013,57.5,11.2,Лобня,122471.91011235955
6223,Лобня,5,5,1.0,29.0,3600000.0,,18.0,6.0,Лобня,124137.93103448275
6224,Лобня,3,5,3.0,50.6,7300000.0,1967,37.3,6.3,Лобня,144268.7747035573
6225,Лобня,7,16,1.0,35.3,6000000.0,2004,17.5,9.0,Лобня,169971.671388102
6226,Лобня,10,20,1.0,45.0,6300000.0,2008,18.0,10.0,Лобня,140000.0
6227,Лобня,10,12,2.0,38.1,5500000.0,1975,22.0,6.0,Лобня,144356.95538057742
6228,Лобня,8,9,1.0,52.4,8950000.0,2007,18.0,13.6,Лобня,170801.52671755725
6229,Лобня,8,14,3.0,74.0,11500000.0,2000,41.0,12.0,Лобня,155405.4054054054
6230,Лобня,4,14,2.0,52.5,8500000.0,,32.7,8.9,Лобня,161904.7619047619
6231,Лобня,3,16,3.0,64.0,7700000.0,,36.35070730640222,12.128758683969064,Лобня,120312.5
6232,Лобня,5,5,1.0,48.4,7500000.0,2003,22.0,13.0,Лобня,154958.67768595042
6233,Лобня,1,5,2.0,43.2,6300000.0,,26.0,6.0,Лобня,145833.3333333333
6234,Лобня,4,5,2.0,38.0,6100000.0,,22.0,7.2,Лобня,160526.31578947368
6235,Лобня,6,7,2.0,92.0,14600000.0,2002,65.0,22.0,Лобня,158695.65217391305
6236,Лобня,1,9,3.0,103.0,16000000.0,,53.0,15.0,Лобня,155339.8058252427
6237,Лобня,13,16,1.0,40.0,6590000.0,2011,20.0,10.0,Лобня,164750.0
6238,Лобня,9,10,3.0,64.0,10890000.0,,37.5,8.2,Лобня,170156.25
6239,Лобня,3,5,1.0,30.3,5300000.0,1965,18.0,6.0,Лобня,174917.49174917492
6240,Лобня,6,14,2.0,70.0,7800000.0,2013,37.0,11.0,Лобня,111428.57142857143
6241,Лобня,15,17,1.0,40.0,6900000.0,,36.35070730640222,12.128758683969064,Лобня,172500.0
6242,Лобня,8,10,3.0,61.0,10500000.0,1986,37.0,8.0,Лобня,172131.1475409836
6243,Лобня,6,9,2.0,38.0,7200000.0,1966,36.35070730640222,9.0,Лобня,189473.68421052632
6244,Лобня,14,14,1.0,41.7,6900000.0,2002,20.7,11.6,Лобня,165467.62589928057
6245,Лобня,6,14,2.0,67.0,7700000.0,2016,36.0,12.7,Лобня,114925.37313432836
6246,Лобня,6,14,1.0,38.0,7000000.0,2005,19.0,12.0,Лобня,184210.52631578947
6247,Лобня,9,17,1.0,40.6,6000000.0,2018,14.5,12.1,Лобня,147783.2512315271
6248,Москва,20,29,4.0,92.9,29500000.0,2022,59.2,8.4,Кунцевская,317545.748116254
6249,Москва,9,29,4.0,79.5,39900000.0,,48.5,7.1,Авиамоторная,501886.7924528302
6250,Москва,7,32,4.0,114.8,68567744.0,2025,36.35070730640222,12.128758683969064,Павелецкая,597280.0
6251,Москва,6,11,4.0,168.3,249000000.0,2012,36.35070730640222,20.0,Фрунзенская,1479500.891265597
6252,Москва,2,16,4.0,103.7,59627500.0,2024,53.6,12.128758683969064,Тульская,575000.0
6253,Москва,30,67,4.0,118.7,118500000.0,2023,95.9,17.8,Москва-Сити,998315.0800336984
6254,Москва,6,9,1.0,37.04,10800000.0,2025,14.8,4.0,Реутов,291576.6738660907
6255,Москва,19,45,2.0,66.0,16500000.0,2027,35.0,11.6,Селигерская,250000.0
6256,Москва,4,11,3.0,80.0,41900000.0,,36.35070730640222,35.0,Ботанический сад,523750.0
6257,Москва,12,15,1.0,52.6,22080277.0,2021,36.35070730640222,12.128758683969064,Алексеевская,419777.1292775665
6258,Москва,2,22,1.0,31.4,17903652.0,2025,36.35070730640222,12.128758683969064,Савёловская,570180.0
6259,Москва,4,15,1.0,53.36,13950000.0,2015,21.4,11.4,Говорово,261431.78410794603
6260,Москва,2,9,1.0,27.4,10921092.0,2026,16.2,4.0,Коптево,398580.0
6261,Москва,4,23,1.0,41.8,20850000.0,2019,16.8,11.1,Ботанический сад,498803.8277511962
6262,Москва,6,50,1.0,49.3,25621210.0,2027,14.1,17.9,Мичуринский проспект,519700.00000000006
6263,Москва,4,5,1.0,47.0,41600000.0,2021,13.0,16.0,Новокузнецкая,885106.3829787234
6264,Москва,9,14,1.0,38.5,7200000.0,1993,18.0,8.0,Зеленоград — Крюково,187012.98701298703
6265,Москва,2,16,1.0,54.7,43377100.0,2026,16.6,17.2,Мичуринский проспект,793000.0
6266,Москва,1,6,2.0,40.0,10000000.0,1959,26.3,6.7,Перово,250000.0
6267,Москва,3,5,3.0,112.0,85000000.0,2012,36.35070730640222,12.128758683969064,Спортивная,758928.5714285715
6268,Москва,4,15,3.0,112.49,85627388.0,2027,36.35070730640222,12.128758683969064,Тульская,761200.0
6269,Москва,3,13,3.0,149.2,68000000.0,2001,36.35070730640222,12.128758683969064,Новослободская,455764.07506702415
6270,Москва,7,18,3.0,90.4,45000000.0,2018,36.35070730640222,12.128758683969064,Динамо,497787.610619469
6271,Москва,16,36,3.0,88.0,70149112.0,2027,36.35070730640222,12.128758683969064,Белорусская,797149.0
6272,Москва,5,21,3.0,117.0,114000000.0,2023,36.35070730640222,47.0,Улица 1905 года,974358.9743589744
6273,Москва,6,13,3.0,75.37,41550880.0,2024,36.35070730640222,11.9,Дубровка,551292.0260050418
6274,Москва,4,5,3.0,150.8,195000000.0,,131.8,14.0,Тверская,1293103.448275862
6275,Москва,11,14,3.0,100.0,215000000.0,,36.35070730640222,27.5,Спортивная,2150000.0
6276,Москва,7,18,3.0,84.9,60621401.0,2028,36.35070730640222,12.128758683969064,Ленинский проспект,714032.9917550058
6277,Москва,13,20,3.0,130.2,155000000.0,,36.35070730640222,48.0,Улица 1905 года,1190476.1904761905
6278,Москва,4,14,3.0,105.0,160000000.0,,80.0,20.0,Спортивная,1523809.5238095238
6279,Москва,5,21,3.0,119.0,112000000.0,2023,78.0,15.0,Улица 1905 года,941176.4705882353
6280,Москва,2,21,3.0,79.64,44810000.0,2024,43.2,12.3,Бутырская,562656.9563033652
6281,Москва,9,14,3.0,98.0,68500000.0,1957,36.35070730640222,34.0,Университет,698979.5918367347
6282,Москва,2,21,3.0,126.0,160000000.0,2023,36.35070730640222,12.128758683969064,Улица 1905 года,1269841.2698412698
6283,Москва,36,67,3.0,96.4,105000000.0,2023,76.9,14.5,Москва-Сити,1089211.6182572613
6284,Москва,7,21,3.0,82.0,103000000.0,2022,36.35070730640222,12.128758683969064,Улица 1905 года,1256097.5609756098
6285,Москва,6,21,3.0,112.5,150000000.0,2023,36.35070730640222,12.128758683969064,Улица 1905 года,1333333.3333333333
6286,Москва,2,7,3.0,192.99,463176000.0,2026,58.1,19.2,Арбатская,2400000.0
6287,Москва,2,7,3.0,97.1,43900000.0,1940,36.35070730640222,15.0,Ленинский проспект,452111.22554067976
6288,Москва,29,33,3.0,72.8,23999000.0,2023,43.0,13.2,Владыкино,329656.5934065934
6289,Москва,20,22,3.0,80.0,28900000.0,2007,36.35070730640222,10.0,Славянский бульвар,361250.0
6290,Москва,2,22,3.0,80.8,36120508.0,2025,36.35070730640222,12.128758683969064,Савёловская,447035.99009900994
6291,Москва,3,9,3.0,57.9,23190000.0,1967,44.0,5.8,Коломенская,400518.1347150259
6293,Москва,11,12,3.0,65.5,21500000.0,1980,43.4,11.0,Бауманская,328244.2748091603
6294,Москва,10,13,3.0,103.6,62517091.0,2024,74.4,5.5,Тульская,603446.8243243244
6295,Москва,6,17,3.0,73.6,24500000.0,1992,46.1,10.2,Преображенская площадь,332880.4347826087
6296,Москва,8,29,3.0,63.2,27900000.0,,48.0,10.0,Аминьевская,441455.69620253163
6297,Москва,8,20,3.0,89.7,75348000.0,2024,36.35070730640222,12.128758683969064,Краснопресненская,840000.0
6298,Москва,18,34,3.0,89.9,62885050.0,2028,53.5,5.8,Парк Победы,699500.0
6299,Москва,3,13,3.0,71.3,24567484.0,2027,47.6,12.128758683969064,Аминьевская,344564.9929873773
6300,Москва,16,26,4.0,105.9,42201150.0,2025,55.8,18.3,Римская,398500.0
6301,Москва,3,27,4.0,102.0,58700000.0,2021,65.0,20.0,Аминьевская,575490.1960784313
6302,Москва,5,7,4.0,257.83,747707000.0,2026,60.0,21.3,Арбатская,2900000.0
6303,Москва,13,22,4.0,92.5,42442792.0,2025,36.35070730640222,12.128758683969064,Савёловская,458840.9945945946
6304,Москва,5,5,5.0,360.0,1499000000.0,2003,36.35070730640222,12.128758683969064,Парк Культуры,4163888.888888889
6305,Москва,37,66,4.0,209.7,179293500.0,2020,36.35070730640222,12.128758683969064,Москва-Сити,855000.0
6306,Москва,11,11,4.0,303.0,501000000.0,,36.35070730640222,23.9,Фрунзенская,1653465.3465346536
6307,Москва,9,19,4.0,140.7,67990000.0,2018,115.7,20.0,Шелепиха,483226.723525231
6308,Москва,14,20,4.0,122.2,114868000.0,2024,36.35070730640222,12.128758683969064,Краснопресненская,940000.0
6309,Москва,27,34,4.0,130.6,97362300.0,2028,89.9,8.7,Парк Победы,745500.0
6310,Москва,2,9,4.0,210.6,170000000.0,2005,36.35070730640222,20.0,Арбатская,807217.4738841406
6311,Москва,3,5,4.0,105.0,37000000.0,1951,75.0,8.5,Электрозаводская,352380.95238095237
6312,Москва,8,8,4.0,180.7,247273684.0,2019,36.35070730640222,12.128758683969064,Смоленская,1368421.0514665192
6313,Москва,3,9,4.0,225.7,169275000.0,2002,36.35070730640222,12.128758683969064,Кропоткинская,750000.0
6314,Москва,21,26,4.0,126.55,103631795.0,2025,62.3,12.128758683969064,Белорусская,818900.0
6315,Москва,7,8,4.0,200.0,110000000.0,2001,36.35070730640222,15.0,Менделеевская,550000.0
6316,Москва,21,21,4.0,106.0,69500000.0,2019,36.35070730640222,10.0,Авиамоторная,655660.3773584906
6317,Москва,4,17,4.0,103.7,58020150.0,2025,67.1,5.8,Ломоносовский проспект,559500.0
6318,Москва,2,6,4.0,176.5,360150000.0,2025,53.4,70.7,Чистые пруды,2040509.9150141643
6319,Москва,5,11,5.0,219.4,330000000.0,2014,36.35070730640222,60.0,Фрунзенская,1504102.0966271649
6320,Москва,2,22,4.0,149.2,129650000.0,2026,64.5,33.4,Улица 1905 года,868967.8284182306
6321,Москва,4,6,4.0,192.0,105000000.0,,170.3,16.7,Пушкинская,546875.0
6322,Москва,5,7,4.0,136.9,220000000.0,2019,36.35070730640222,15.0,Октябрьская,1607012.4178232285
6323,Москва,9,22,4.0,142.5,97669500.0,2025,70.3,7.9,Спартак,685400.0
6324,Москва,12,12,4.0,230.0,460000000.0,2010,36.35070730640222,30.0,Трубная,2000000.0
6325,Москва,2,4,4.0,212.1,490000000.0,2019,36.35070730640222,20.0,Минская,2310231.0231023105
6326,Москва,1,6,4.0,502.7,1127040000.0,2026,120.1,71.5,Кропоткинская,2241973.3439427093
6327,Москва,48,49,4.0,122.2,54941120.0,2025,38.3,40.6,Мичуринский проспект,449600.0
6328,Москва,8,12,4.0,145.0,299000000.0,2016,36.35070730640222,20.0,Спортивная,2062068.9655172413
6329,Москва,2,12,4.0,153.6,97689600.0,2026,58.0,26.8,Мичуринский проспект,636000.0
6330,Москва,6,6,4.0,184.1,82200000.0,,121.0,46.0,Бауманская,446496.4693101575
6331,Москва,4,19,4.0,105.4,50170400.0,2025,67.0,11.8,Октябрьское поле,476000.0
6332,Москва,5,6,5.0,250.0,285000000.0,1912,145.0,22.0,Арбатская,1140000.0
6333,Москва,3,4,5.0,211.5,95000000.0,,140.0,13.0,Молодёжная,449172.5768321513
6334,Москва,6,9,4.0,83.4,29279905.0,2026,54.2,5.3,Коптево,351077.99760191847
6335,Москва,4,8,4.0,132.0,91000000.0,,36.35070730640222,12.128758683969064,Сухаревская,689393.9393939395
6336,Москва,3,13,4.0,93.0,79950000.0,,60.0,20.0,Ломоносовский проспект,859677.4193548387
6337,Москва,24,40,4.0,138.0,135000000.0,,36.35070730640222,20.0,Аэропорт,978260.8695652174
6338,Москва,14,21,4.0,165.0,200000000.0,2022,36.35070730640222,10.0,Улица 1905 года,1212121.2121212122
6339,Москва,24,44,4.0,200.5,160000000.0,2017,36.35070730640222,12.128758683969064,Минская,798004.9875311721
6340,Москва,10,37,4.0,88.4,72990000.0,,47.9,10.0,Аэропорт,825678.7330316742
6341,Москва,17,18,4.0,152.4,162520646.0,2025,36.35070730640222,12.128758683969064,Москва-Сити,1066408.43832021
6342,Москва,6,6,4.0,210.8,171000000.0,2014,36.35070730640222,20.0,Спортивная,811195.4459203036
6343,Москва,4,19,4.0,255.5,127750000.0,2024,64.8,13.2,Красные ворота,500000.0
6344,Москва,4,7,4.0,173.6,451500000.0,,85.0,19.0,Спортивная,2600806.4516129033
6345,Москва,11,29,4.0,94.8,28170768.0,2022,60.5,10.0,Кунцевская,297160.0
